pelayanan parah karena barang saya hilang berupa celana jeans Di tak ada tangung jawabnya di tlp malah marah Pelayanan di sini sangat parah karena tidak ada tangung jawab dan itikat baik,0
Pelayanan sangat kurang ramah sebenrnya laundry bagus Tapi pelayanan nya gak ada ramah nya cuek,0
Baju hilang robek luntur Ga ada pertanggung jawabannya sama sekali Jawabannya cuma ditanya ke crew Crew apa,0
Hasil laundrynya kurang harum janjianya diantar dan diambil setelah ditelpon telpon tidak pernah diangkat gimana sih,0
Baju ilang 1 ga ada kabar ga ada basa basi ganti atau apa kek Padahal sebelumnya repeat order So sorry kasih dikit bintangnya,0
Jasa laundry terburuk yang pernah ada Jangan pernah pakai jasa di sini Saya punya bantal hancur rusak ga bersisa dan ga bisa kaliaim dengan alasan udah lewat dari24 jam Wong masih dalam bungkusan ,0
Laundray tidak amanah saya sangat kecewa Di saat ada brg yang di laundry hilang tidak mau mengakui kesalahan tidak profesional,0
BAJU TIDAK RAPI BANYAK BAJU YANG GA DI SETRIKA DAN KURANG WANGI,0
Mohon untuk customer Yang lain Lebih baik cari laundry lain dari pada di sini,0
Udah mahal mahal hasil setrika nya kusut Kok ada perusahaan hasil nya jelek banget,0
Nyesel banget aku kenal laundry lebih laundry yah,0
pelayanan nya kurang memuaskan,0
Pelayanan jasa tergolong lama membutuhkan waktu 3 hari Terkadang melebihi waktu yang telah dijanjikan kepada pelanggan,0
Sering laundry di sini dan baru kali ini KECEWA gak wangi seperti biasa nya bau nya gak karuan Mohon di perbaiki pelayanan nya agar customer selalu puas,0
Saya kehilangan 5 baju disini dan tidak ada tanggung jawab sama sekali dari pihak sini,0
hasil laundry disetrikanya asal Setelah dilaundry malah jadi gak layak pakai kusutnya parah kerah kemeja berlipat kaos kaki hilang sebelah,0
Karyawannya sangat gak ramah Apatis Saya ngelaundry banyak gak dikasih plastik Harusnya dari awal bilang kalo udah ga nyediain plastik Mana kalo ngomong pelan banget gamau natap pelanggan juga,0
Jangan mau laundry disini Mesinnya tua jelek lama keringin baju Baju kalian gak akan kering kalo dicuci disini trust me Staffnya gak helpful keasikan main handphone Disuruh perkirakan kira butuh berapa koin sampe kering cuma jawab liat aja nanti  Udah bayar pewangi ekstra juga ga ada wangi nya lol Ganti mesinnya pak/bu owner atau ga servis udah ketuaan tu Makasih,0
Cs ramah kurir cepat tapi sayang baju bau semua bau apek baju kerja Saya kusut badcover saya Kena noda harga mahal per 3kilo nya kecewa si udah sering laundry disini tapi hasil nya 0,0
baju bau semua kayak baju tidak kering dan terlalu mahal untuk biaya 1 sprei menurut saya terlalu mahal,0
Maaf saya terpaksa kasih bintang 1 krn ada 1 celana panjang hilang  padahal cuciannya cuman 1 kg lebih dengan membayar paket 4 kg cucian berserah pada Tuhan aja  ambil hikmah nya,0
Selalu bentrok dengan jam harga mahal per kg Setiap pesan pick up pagi diulur jam 9 atau jam 10 pesan pick up sore diulur jadi keesokan paginya Reschedule 2 hari kemudian masih dengan masalah yang sama Coba 2 minggu kemudian masalahnya juga sama Mohon pengaturan jadwal dengan baik jika tidak ingin customer kecewa,0
Antar jemput laundry tapi banyak yangg ga bisa dicuci terlalu banyak aturan kita yang harus memilah pakaian sebelum di pick up cuci Ga bisa nyuci bed cover tebal bantal dan banyak lagi jadi sangat tidak nyaman dan tidak professional,0
Baju putih saya warnanya jadi berubah mungkin terkena warna baju lain dan bajunya jadi tidak kering alhasil bau tidak sedap saya kira ada mesin pengering untuk 25rb/kg 3jam agak tidak worth it poor my 85rb,0
ga ngasi tau minimal 3kg laundry 1kg ttapi diterima tapi bayarnya diitung yang 3kg jadi rugi,0
Senin 15 November 2021 nomor WA tidak dapat dihubungi Secara pesan tertulis dan voice call langsung tidak memberikan respon Tidak dapat diandalkan ketika membutuhkan pelayanan yang cepat,0
katanya buka jam 7 pagi tapi saat datang untuk ambil seragam jam 10 juga belum buka sangat tidak profesional dan merugikan banyak orang please buat orang2 yang berpikir utk langganan dsni diluar sana masih banyak laundry lain yang standardnya sama dan pelayanannya jauh lebih baik darisni semoga exo laundry cepat bangkrut,0
Kalau udah penuh orderan bikin males kalau memang 2 hari belum jadi ya bilang aja belum jadi Suruh ambil hari ketiga Udah nunggu 30 menit lama banget ternyata belum jadi,0
CS lambat merespon padahal udah jam operasional buka Dibalas baru 3jam kemudian Dan cucian baju tidak bersih dan ada bercak,0
jujur aja ga profesional Udah lewat waktu yang dijanjikan harusnya udah bersih tapi masih belom di apa apain Padahal saya ngambilnya juga lewat 5jam dari waktu yang dijanjikan seenggaknya harusnya bisa dikasih tau kalo misal belom selesai tapi malah diem-diem aja Ujung nya saya ambil pakaian yang belom diapa itu juga gaada niatan untuk ngejelasin apa-apa Ok aja,0
Celana Levis saya hilang ditanya responya slow bgt ga ada pergerakan sama sekali sumpah kecew bgt,0
bilangnya jam 11 diantar sampai jam 1230 siang tidak sampai Jadi telat ke beberapa acara Harusnya ga usah set waktu pengantaran kalau bakal telat hampir 2jam,0
Sebenarnya laundry disini wangi dan jatuhnya memang lebih murah daripada laundry antar jemput lain Saya dua kali laundry disini Yang pertama tepat waktu tapi beberapa pakaian saya bernoda tidak tau darimana Yang kedua pengirimannya telat 2 hari,0
Nyuci pertama kali di sini Kecampuran celana dalam orang lain celana dalam perempuan,0
di nota tertulis tanggal 11 desember sudah selesai ternyata saya kesana siang belum jadi dan diminta sore untuk diambilnya e setelah sore saya kesana belum jadi juga sudah 2 kali saya bolak balik ke sana dan tanpa hasil sungguh sangat mengecewakan sekali,0
Pertama baguslalu 3 kali laundry disini Parah ga bersih Baju banyak yang robek dan rusak Selama 3 kali itu juga ga ada yang beres baju rusak ga bilang lagi kali baju rusak dan sobek Karyawan nya juga ga ramah Terlambat ga ada konfirmasi Selama nge laundry cuma laundry disini yang parah,0
Jujur baru pertama kali saya laundry kesini terkesan bagus dengan sistem pembayaran yang oke tapi sayang banget tidak ada informasi keterlambatan dan tidak dijelaskan kendalanya apa TUNGGU DITANYA dulu oleh konsumen dan ternyata laundry saya belum selesai dan TIDAK ADA PERTANGGUNG JAWABAN SAMA SEKALI,0
Dulu bagus waktu awal buka yang jaga masih mas Sayangnya Sekarang kualitasnya menurun Masih sewangi dulu tapi setrikaannya tidak rapi lagi Bekas tali jemuran yang keriting di baju masih ada lipatan asal kayak buat syarat aja disetrika,0
Baju saya harum sih tetapi kerahnya masih kotor kayak tidak dicuci Padahal baju saya itu tidak saya pakai kotor an seharian di dalam ruangan AC tadinya saya laundry karena mau cepat tetapi malah kurang memuaskan Mungkin bisa jadi perhatian bahwa laundry itu bukan hanya wangi saja tetapi juga bersih,0
Maaf harus nge review jelek bintang 1 mudah an bisa jadi evaluasi Ngelaundry disini cardigan rajutan anak rusak harga juga lumayan mahal sekitar 9000/kg untuk 2 hari Pas masukin cucian juga kebetulan ada yang lagi komplain karna baju nya 3 pcs ada yang rusak Nggak ada basa basi/omongan kalau baju nya ada yang rusak Terimakasih,0
Sebelumnya saya dah chat minta jangan dulu tutup jam 5an sore pekerjanya bales ok ditunggu jauh saya dateng cuma telat sedikit dah tutup mantap besok gw kerja mesti beli baju baru dulu,0
Awal laundry disini bagus tepat waktu eh makin lama makin kurang performa nya,0
Bagus cuman untuk laundry nya mohon ditingkatkan agar tidak ketuker sama yang lain terimakasih,0
Maaf ya cuci setrika ko kaya cuci lipat pertma sih cuci lipat kedua cuci setrika tapi sama aja kaya cuci lipat,0
Cucian kita tidak dicampur dengan cucian customer lain Mengurangi resiko tertukar dan hilang serta higienis cucian masing customer,1
Cuci khusus express blazer Kena di harga 30K Pas di ambil noda nya masih ada Ga worth it kalo cuci khusus disini Buang2 duit TOLONG MANAJEMEN LAUNDRY DI BACA YA INI,0
Pertama bagus lalu 3 kali laundry disini Parah ga bersih Baju banyak yang robek dan rusak Selama 3 kali itu juga ga ada yang beres baju rusak ga bilang LG KL baju rusak dan sobek Karyawan nya juga ga ramah Terlambat ga ada konfirmasi Selama nge laundry cuma laundry disni yang parah,0
Pricing layanan yang tidak rasional harga cuci 1 kemeja lebih dari 100000 untuk service 6 jam,0
Kerusakan suatu barang dihitung per bagian,0
laundry amatiran antara admin dan kurir tidak ada komunikasi jelas Harusnya komunikasi cukup antara customer dan admin bukan kurir yang nanya customer Apalagi kurirnya kurang sopan dan kurang etika dalam berkomunikasi,0
Contact admin untuk laundry dijawabnya muter muter udah gitu lama balasnya Saya mau pakai jasa 4 jam selesai tapi kayaknya untuk mau ambil laundry saya banyak alasannya harus bulat 5 kilo lah ga dibales lah kalaupun memang harganya harus dibulatkan 5 kilo saya juga tidak masalah Kalau memang gamau ambil laundry saya mending bilang dari awal daripada muter muter,0
Aduh gk baca review langsung ngelaundry aja nih aku jadi nyesel banget baju sudah lima hari kok gk ada kabar dari laundry nya saya chat tidak dibalas adminnya Bener mengecewakan banget deh pelayanan nya padahal di kalian di platform nya menjanjikan eh dilapangan kok kacau banget gini ya Kapok deh nge laundry disini,0
Maaf sebelumnya saya mau kasih kritik dan saran kalo laundrynya kurang bagus lama dan juga pengirimannya kurang memuaskan tolong di perbaiki untuk kedepannya terima kasih kasian yang menunggu lama dan juga yang turis jauh dan mau buru-buru dan tolong sesuai jadwal pengirimannya,0
Maaf sebelumnya saya mau kasih kritik dan saran kalo laundrynya kurang bagus lama dan juga pengirimannya kurang memuaskan tolong di perbaiki untuk kedepannya terima kasih kasian yang menunggu lama dan juga yang turis jauh dan mau buru-buru dan tolong sesuai jadwal pengirimannya,0
bad attitude karyawannya,0
semoga karyawan nya diganti yang ramah ramah,0
Pelayanan yang lama bilang jumat jadi diambil belum selesai senin diambil juga nungguasih disetrika Kasir cuman 1,0
Pengerjaan lama sekali laundry pakaian biasa saja sampai seminggu,0
Pelayanan buruk ada pakaian hilang tidak mau tanggung jawab bahkan tidak ada kata maaf terrible service,0
kena prank google nih ngeliat review bagus soal laundry ini jadi mau kesini tapi trnyata zonk saya masukin cucian dari hari sabtu minggu lalu katanya selesai 3 hari  sampe Sekarang belum selesai udah seminggu bilangnya jatuh lah apa lah sampe serumah ga pake selimut dan agenda mudik jadi molor cuma gara laundry,0
udahlah ya kecewa 2x saya disinu masih perohal yang sama Kalo ga diingetin gak dimirim donk ini udah kedua kalinya Mosok cucian daritanggal 18 sampe Sekarang belum dikirim Ngecek pake lama lagi Dari pagi udah saya wa kalo ga di wa lagi ga direspon juga  Mohon maaf ga bakal deh ke sini lagi,0
Kurang teliti pegawainya  Saya laundry kilat 6 jam tapi eksekusi ekspres 1 hari jadi saat ambil baju belom selesai saat ditanya alesan yang lain ,0
Saya order laundry express tetapi datangnya lewat sehari kemudian sudah tidak tepat waktu cucian laundry saya kurang dan masih dijanjikan mau diantar yang tidak tepat waktunya benar kecewa padahal sudah beberapa kali saya laundry di kilolaundry,0
Ga rekomend saya udah hub berkali-kali janji mau jemput Ga dijemput,0
Adminnya bikin saya emosi terus,0
Saya pesan paket VIP tapi layanan jauh dari standart dan tidak ada kejelasan terlebih dahulu,0
nota tagihan orang lain Bu kos ditagihkan ke saya udah saya jawabin slow banget responnya tanya juga slow banget responnya,0
Pelayanan laundrynya bagus banget gausah ribet langsung order eh kurirnya langsung ngambil cucianku sangat recommend banget ,0
Ga bersih nyucinya pelayananya ga ramah ga punya sopan santun di tegur malah ga terima,0
Laundry yang harusnya 2 hari jadi malah 4 hari baru jadi dan bajunya ada yang ilang juga,0
namanya fast laundry tapi lama banget Admin slow respon dichat lama balas ditelfon ga diangkat padahal online Pengantaran lewat dari 3 hari udah gitu ada barang org lain yang masuk,0
Pelayanan nya buruk poll katanya sehari tapi jadi nya 2 hari padahal dapet biaya sehari jadi Mana pas pick up harus diingetin lagi kalau gak diingetin paling gak jadi ambil tuh Trus gak dibalikin juga laundry bag nya kan kesel Kalau di wa juga kebanyakan alasan,0
1 hari laundry ada sweater yang ga dimasukin ternyata gabisa selesai 1 hari gabisa ilang nodanya tapi ga ngabarin parah banget,0
Minta selesai 3 harian biar murah Diselesaikan 2 hari disuruh bayar express 9000/kg Gak ada di katalog tapi harus bayar Handuk sendiri 8000/pcs,0
Baju saya hilang 6 disini diminta tanggung jawab malah owner nuduh kok kehilangannya seperti dibuat buat ya diminta tanggung jawab malah ngilang,0
laundry ini sangat parah  Udah bilang 3 hari bisa  giliran di Telpon di hari ke3 ditanyai tentang laundry nya tiba hilang  no respon  Berhubung itu ada kemeja kerja yang dipakai besOk suami kerja inisiatif saya ketempat nya  Ternyata,0
JANGAN PERNAH LAUNDRY DI SINI Janjian supaya laundy kelar seminggu sampai 3 MINGGU GAK ADA KABAR SUMPAH NYESEL BANGET NYUCI DI SINI SERAME-RAMENYA LAUNDRY JUGA GAK BAKAL SAMPE 3 MINGGU GAK SELESAI,0
Awalan lumayan memuaskan sekarang dari nilainya 9 jadi kosong pesen expres 4 HR blom di anter juga jadi harus ambil sendiri gak percaya coba aja laundry disini,0
pengantaran dan pengambilannya lama baju keburu dipake gara gara ga cepat dianter juga gajadi dipake edit YA ALLAH DARI PAGI SAMPE SORE BAJU SAYA GA DATENG DATENG padahal SEHARUSNYA DTG KEMAREN tapi LAUNDRY NYA BARU CHAT TENGAH MALEM,0
Plis tolong kenapa laundry an ga di anter ya sis ditelfon di chat ga ada respon tolong dong udah lebih dari 4 hari ini sis,0
Pelayanan amat buruk  baju dirusak tapi gamau tau  jelas kesalahan dari sana  sini yang dirugikan malah kurir yang marah,0
pengantara tidak sesuai dengan jadwal selalu di antar nya mau tengah malam kayak orang ga tau waktu,0
Pengiriman lama Admin wa ga responsif Kurir ngomongnya ga sopan/kurang ajar Delivery time seenaknya Harga ga sebanding dengan pelayanan Pilih express sehari tapi berakhir 3hari dan ambil sendiri pula Will never ever gonna use this service ever again Tidak akan pernah saya rekomendasikan atau saya gunakan lagi Good job guys to ruined my day  Reply karena saya pakai nama lain lah yakali nama orang kek gini,0
Kasih bintang 2 karena 1 Kaos kaki hilang 2 Rok plisket masih baru habis dilaundry motif plisket nya jadi hilang juga,0
Pelayanan kurirnya buruk hasil cucian sehari tidak maksimal Seperti tidak disetrika Adminya juga slow respon Padahal reviewnya fast respon tapi faktanya slow banget Tempat laundry terpencil banget susah dijangkau,0
Tidak nyaman Antar jemputnya lemot sekali di janji kan terus selama seminggu hasilnya nol gak ada yang ngantar Akhirnya saya memutuskan untuk ambil sendiri dengan rute gmaps yang ga jelas Tidak ada keterangan yasashi laundry di tokonya Bikin bingung Terimakasih,0
JELEK PELAYANAN JELEK JANGAN PAKAI LAYANAN INI KALO GAMAU KECEWA 1 Kurir gak profesional 2 Barang suka lupa diantar ketika selesai 3 Barang suka tidak sesuai kesepakatan jamnya,0
Saya merasa dirugikan waktu sama kurir yang tidak profesional Rutenya nggak jelas malah justru terkesan dipermainkan Sudah janjian sejak kemarin malah seperti ini,0
Emang wangi banget sih kalau laundry sini Tapi kecewa sama pelayanan antar jemputnya dan kurang teliti Mohon ditingkatkan lagi dan jangan alasan mending ngomong sejujurnya biar para pelanggan gak menunggu dan berharap,0
Respon awal sih cepet ya  sdh dil2 jam 7 diantar karna saya pakai yang kilat 4 jam harga 20/kg  tapi teryata diantar nya jam 11 siang,0
Awal nya aja cepat tepat waktu  Pas nyuci ke 3 udah di buat nunggu sampai tengah malam Kecewa sama admin kurir nya,0
Sering terlambat pakaian saya juga pernah hilang Padahal harganya diatas rata rata Sebaiknya cari laundry lain,0
Tidak recomended lama tidak respon ambil paket 3 jambayar sesuai paket tapi pelayanan lebih dari 3 jam penjemputan 2 jam pengantaran 2 jam total 7 jam kalau tidak saya marah marah pakaian saya tidak di antar tidak d jemput parah,0
Bener tidak recomended baju kami banyak hilang laundry disini admin tidak bisa dihubungi terus,0
Di banner katanya 9rb tanpa timbang eh pas masuk ternyata 15rb hasilnya waw biasa aja ga bersih tuh masih ada noda ,0
Ini dia cucian yang mudah dilakukan Kadang tidak selesai sebelum waktunya kadang tertunda Semoga berhasil bos,0
Padahal dengan layanan antar jemput sudah sangat bagus tapi sangat tidak bertanggung jawab terhadap barang pelanggan Saya kehilangan tas laundry Adminnya juga tidak membalas chat WA,0
saya kurang belom coba untuk layanan self laundrynya namun untuk layanan drop off nya sangat buruk pakaian tidak dilipat dengan rapi asal asalan sehabis dilipat juga tidak dibungkus plastik,0
Keren libur lebaran dia buka sangat membantu sekali,1
cucian bersih wangi tepat waktu pemilik dan karyawan ramah sangat membantu bagi yang sedang berpergian ke malang,1
Laundry memuaskan laundry di sini bareng temen waktu dinas Semua bilang memuaskan Sukses selalu,1
Pelayanan nya memuaskan ramah  cepat ga pake lama top deh,1
Cucian bersih fast respon pelayanan antar jemput tepat waktu,1
Pelayanannya cepat dan akurat Harga kompetitif,1
Bisa antar jemput laundry harga terjangkau dan cepat Puas banget sama hasilnya ,1
Sangat memuaskan dan bertanggung jawab,1
Stay 24 jam jika diperlukan mantap pelayanan keren,1
Laundry yang recommended nih Bersih wangi dan rapi Pelayanan enak ramah juga orangnya,1
On time rapi bersih wangi thank you,1
Recomend untuk laundry di malang top servisnya,1
Cocok buat anak kost seperti saya terimakasih ko,1
Enak banget bisa antar jemput makasih om,1
Pelayanan terbaik Recommended Laundry,1
Pelayanan bagus dan cepat sangat membantu Terimakasih,1
Bisa antar dan jemput Bersih dan wangi Harga terjangkau,1
Cepat pelayanannya juga ramah banget ,1
Auto langganan kalo pelayanannya seperti ini,1
Terimakasih primas malang pelayanannya cepat,1
Semakin lancar aja ni ko,1
Cepat juga servis nya Thanks,1
Laundry disini penampilan selalu terjaga,1
Cepet selesainya mantap,1
Rapi dan wangi mantap,1
Cepat dan murah,1
Puas Bersih dan Rapi,1
Cepat bersih dan harum,1
Pokoknya perfect,1
Bersih,1
Pelayanan cepat,1
adminnya fast respon responsif baik pelayanan memuaskan ,1
Pelayanannya ramah hasilnya cepat rapi dan wangi harga sesuai di kantong ,1
Mbaknya ramah POl dah gitu layanannya bisa cepet suka deh,1
Wah bersih dan wangi banget laundry disini Bakal terusan balik,1
Harga murah bersih harum wangi cepat Recomended banyak diskon,1
Kenal laundryroom dari saran temen kos testimoninya hasil cuciannya memuaskan,1
Kakak nya super ramah dan cucian nya bersih wangi dan terjangkau,1
Pelayanan dan pengerjaan sangat cepat bersih dan murah sangat memuaskan,1
sumpah sih ini keren banget anjrit wangi banget lho serius kalian harus coba yeah bestie ,1
laundry Disini rapi banget setrika nya wangi juga dan pelayanan sangat ramah sekali Terimakasih laundry room ,1
Pelayanan ramah dan sangat memuaskan,1
Hasil laundrynya rapi cepat dan wangi Tempatnya bersih pegawainya ramah,1
kakak nya ramah ramah pelayanannya bagus hasil cuciannya bersih dan wangi,1
Best deh bakal jadi langganan mbak mbaknya ramah banget,1
tempatnya bersih nyaman murce,1
Hasil cucianya bersih packingnya rapi dan cepet selesai Harganya juga relatif murce,1
Tempatnya lucuu bersih packingnya juga ucul gercep pol,1
Ramah banget pelayanannya dan hasilnya wangi dan bersih,1
Pelayanan ramah hasil wangi The best pokok e Mantoel,1
laundrynya bersih dan wangii banyak diskon jugaa,1
Sangat nyaman dan pelayanan cepat  harganya juga terjangkau ,1
Tempatnya bagus instagramable staff ramah baik banget hasilnya juga bersih wangi,1
Hasil laundry bersih rapi dan wangi pelayanan juga ramah,1
Sangat senang yang berapa hari itu cepat banget Mantap ,1
wangi dan rapi banget bajunya prosesnya jugaa cepet,1
Pelayanannya cepat dan kakaknya ramah banget,1
tempat laundryannya deket dari kosan harganya juga terjangkau,1
Nyaman banget laundry disini harga juga terjangkau,1
Cepat Rapi Sekaligus Bersih worth it,1
pelayanan sangat bagus dan hasilnya juga harum,1
bersih dan wangi banget kakak nya juga ramah ,1
Sangat wangi dan pelayanan nya ramah,1
Packing kemasan baju setelah laundry nya cakep,1
Laundry termantap rapi ramah cepat,1
Sangat Cepat dan mbak nya ramah,1
Hasil laundry sangat rapih dan pelayanan sangat ramah,1
jos pelayanannya,1
packing nya rapi pwoool wangi juga,1
Selalu tepat waktu,1
pelayanan nya baik,1
cepat dan banyak promo ,1
SANGAT CEPAT SEKALi LAUNDRY EXPRESS,1
Bersih gercep santun ,1
Mbanya ramah tempat laundry nya juga bersih dan wangi pokoknya the best,1
Mantap,1
Pelayanan sangat memuaskan cucian dijemput pukul 8 jam 15 dikabari sudah jadi Saya pakai jasa yang 24 jam tapi ga sampai 12 jam sudah selesai InsyaAllah kalau sedang di Malang pakai jasa laundry Primas lagi Harga juga sangat terjangkau,1
Pelayanan ramah Free antar jemput Yang pasti sangat puas Terimakasih sahabat laundry,1
Hasilnya rapi higenis dan sangat bersih Jadi puas kalau saya laundry disini ,1
Terima kasih sukses selalu yah,1
Tempat laundry yang sangat recomended Apalagi pemiliknya sangat ramah dan baik puolll,1
Pernah sekali cuci kering di sini Cepat tidak terlalu mahal,1
Laundry satuannya hasilnya sangat memuaskan dan harganya terjangkau,1
Puass banget laundry disini sesuai antara harga dan kualitas yang paling penting jadinya cepet,1
Tempat binatu dengan teknologi tinggi dan ditangani oleh para profesional memberikan jaminan kepuasan kepada pelanggan,1
Hasilnya sangat bagus dan memuaskan,1
Hasil cucian yang bagus dan harum,1
Terkadang kurang bersih,0
Pekerjaannya tidak tepat waktu,0
"Beberapa pakaian telah pemutih, jadi sepertinya agak pudar",0
Selalu terlambat setidaknya 1 hari,0
Respons lambat,0
tidak bertanggung jawab,0
Bagus,1
Binatu yang bagus,1
Layanan yang ramah dan memuaskan,1
Tempatnya bagus dan bersih,1
Selalu memuaskan,1
Direkomendasikan,1
Harga dan kualitasnya sesuai,1
Bersih dan rapi,1
Layanan hebat,1
Binatu mewah dengan hasil mewah,1
Pelayanan yang baik,1
Biaya tinggi untuk menjadi terlalu banyak,0
Setrika tidak rapi,0
Harganya terlalu mahal,0
Pakaian saya rusak,0
ada 1 celana panjang yang hilang,0
Karyawan tidak ramah,0
semakin buruk kualitas petugas,0
Karyawan tidak sopan dan tidak menghormati pelanggan,0
Karyawan layanan yang buruk tidak ramah dengan pelanggan,0
Tidak sesuai dengan iklan,0
Karyawan juga tidak ramah sama sekali,0
"Tidak ingin binatu di sini. Mesinnya sudah tua, tua",0
"Staf tidak membantu, pemeliharaan bermain ponsel",0
Karyawan sangat tidak ramah. Apatis,0
Pertama kali saya mencoba di sini tetapi sudah kecewa. Pengiriman hampir tidak sesuai dengan janji,0
Hasil cucian juga biasa cenderung harum,0
Lag no express menurut iklan,0
"OK, layanan cepat, cucian bersih, rapi, harum",1
"Binatu cepat sesuai dengan komitmen. Hasilnya bersih, rapi, harum. Layanan yang ramah dan komunikatif. Dapat meminta untuk dikirim jika jaraknya dekat",1
"Layanan yang ramah, cepat, bersih, harum dan tepercaya",1
"Direkomendasikan rapi, harum, ramah, & tepat waktu",1
"Tanggapan cepat, bersih, bagus, terima kasih",1
Layanan tepat waktu,1
Loundry bersih dan rapi ...,1
Pemilik binatu komunikatif,1
Respon Cepat untuk Turis,1
Pakaian berbau sangat harum.,1
Lumayan bagus,1
"Tidak menyesali cucian di sini, meskipun mencuci lipatan tetapi sama rapi seperti di besi. Untuk parfum dan wewangian cucian yang lama juga segar. Layanan ini juga sangat baik",1
"Mereka yang membutuhkan layanan respons cepat, bersih, harum, harga cucian kilo yang terjangkau adalah solusinya ... sangat disarankan..tuju pekerjaan yang baik Kilo Laundry ... semoga Anda dapat berlangganan untuk melanjutkan ...",1
"Mantapp untuk pesawat ulang -alik gratis, semoga tetap bersih",1
"Admin tetap respons cepat meskipun bukan jam kerja, pekerjaan kilo kerja yang baik",1
"Sangat bagus! Wangi yang rapi dan yang paling penting tidak pernah hilang, yang terbaik dari binatu terbaik di Malang!",1
Langganan binatu. Admin responsif. Pengiriman gratis juga tanpa pencucian minimal. Rapi dan harum juga. Terima kasih,1
"Pelayanan yang baik, hasil yang memuaskan meningkat dan pertahankan",1
"Respons yang sangat cepat, cuciannya harum aman ke tujuan",1
Binatu andalan saat mencuci menumpuk dan terlalu lelah untuk merawatnya sendiri,1
Hanya duduk dengan manis di rumah binatu selesai,1
"Langganan binatu, harganya baik -baik saja layanan super duper. Juruselamat di musim hujan",1
"Saya sangat suka mencuci di sini, sudah sangat sering terutama jika Anda malas mencuci sendiri. Rapi dan harum",1
"Hasil binatu disesuaikan selama asal. Setelah dilandry, menjadi tidak layak untuk digunakan, kusutnya parah, kerah kemeja berlipat ganda, kaus kaki menghilang.",0
"Selama saya tahu cucian ini, cucian terburuk menurut saya",0
Pakaian terasa tidak dicuci bahkan kotor dari sebelum pakaian penuh tanah dan sangat terlihat tanpa iman dan sadar akan pakaian tetap di setrika dan tanah dan tanah di atas tongkat kemeja,0
Layanan dan tanggapannya sangat tidak nyaman,0
Beberapa staf juga kurang ramah,0
Kualitas dan cucian layanan yang buruk,0
Pakaian saya robek dan tidak ada akuntabilitas,0
Terlalu mahal tapi hasilnya tidak memuaskan,0
"Cuci cepat, tetapi pakaian putih tidak diperhatikan sama sekali, masih sangat kotor",0
"Jadi itu hanya memasuki mesin cuci segera menyetrika, tidak peduli apa yang kotor atau tidak",0
"Binatu panjang dan kurang bersih, laundrian saya yang halus rusak, harganya relatif mahal untuk layanan seperti ini.",0
Mencuci tidak banyak noda dan bintik -bintik,0
"Pakaian saya rusak, cuci tidak bersih, cuciannya panjang, tidak pernah memberikan pakaian yang salah, staf di sana kurang ramah. Harganya relatif mahal",0
Rumit penerima pesanan binatu,0
"Pakaiannya masih kotor seperti tidak dicuci, jangan datang ke sini lagi",0
Layanan buruk,0
"Ternyata ada banyak ulasan buruk, jangan mencuci di sini, pakaiannya memudar semua",0
"disuruh menunggu lama tapi tidak ada tip, empati minimal",0
Ini adalah binatu terburuk! Jangan pernah berbeda dari pertama kalinya cucian hilang secara langsung.,0
Layanan binatu terburuk yang pernah ada! Jangan pernah menggunakan layanan di sini. Saya memiliki bantal patah yang rusak dan tidak dapat mengklaim dan tidak dapat mengklaim dengan alasan bahwa saya telah lulus dari dua puluh empat jam.,0
"Langganan binatu, harganya baik -baik saja layanan super duper. Juruselamat di musim hujan",1
"Mencuci pakaian super -fragrant dan layanan bersih juga bagus, saudara perempuannya selalu menjadi tanggapan cepat terhadap pelanggan. Terima kasih banyak, semoga lebih sukses, saudara",1
"Binatu andalan saya, layanan harum yang bersih tepat waktu",1
"Admin sangat responsif, antar -jemput gratis sangat cocok di dalam tas",1
Langganan cucian terbaik dapat berhenti juga biaya sesuai dengan kantong siswa benar -benar bau bagus admin juga ramah keduanya terdeteksi,1
Pertama kali saya mencoba binatu di sini. Admin ramah. Bisa menjadi antar -jemput. Saya berharap langganan di sini hihi,1
Benar -benar seperti cucian di sini karena harumnya pelayan itu memuaskan,1
"Hasil cucian bersih, hasilnya juga rapi, harum lagi, akan berlangganan cucian kilo yang sama.",1
Promo yang bagus sangat keren,1
Selalu puas dengan binatu di sini. Di mana pesawat ulang -alik gratis selalu sukses kilo cucian,1
"Terima kasih Kilo Laundry selalu tepat waktu, bersih, rapi dan saya tidak pernah kehilangan pakaian",1
"Bersih, harum, sudah berlangganan, cocok untuk menaiki harga anak -anak ramah di saku",1
"Mantab, bersih, seperti bau parfum",1
"Layanan terbaik, bersih harum dan cepat",1
"Kilo Laundry Prosesnya rapi dan harum, semoga layanan ini dapat terus ditingkatkan",1
Karyawan itu harum,1
Binatu Berlangganan Mager,1
Langganan di sini adalah layanan yang cukup lama dan murah,1
Karyawan yang ramah selalu memiliki promo ongkos kirim gratis. Pakaian bersih rapi berkilau dan harum hanya dalam cucian kilo. Cinta,1
Cuci Bersih Terbaik Layanan Terbaik yang Direkomendasikan Gaes,1
Layanan memuaskan dan hasil binatu juga rapi dan harus.,1
"Fasilitas Binatu Gratis Pilihan Gratis, Layanan Cepat, dan Bingkai",1
Sudah berlangganan dari yang pertama,1
"Pelayanan yang baik, wewangian, bangeeet bersih dan direkomendasikan",1
